Source,RideID,Date,Dist,Time,AvS,Ascent,Commute,MaxHR,AvHR,AvPwr,Temp,MaxS,Gear,loc1,loc2,Kudos,Notes,Year,Month,yearMonth,halfDec,location,administrative_area_level_1,country,state,gLoc
Strava(Veloviewer),1991052,2011-10-16,69.6816,10332,6.7443,800.6,0,157,124.3,0,NA,17.376,roadie,Goolwa,SA,1,i really like this ride. https://www.strava.com/activities/1991052,2011,10,Oct 2011,2010,"Goolwa, SA",NA,NA,NA,NA
Strava(Veloviewer),2005911,2011-10-17,21.264,3939,5.3983,271.6,1,0,NA,0,NA,15.011,mtb,Upper Sturt,SA,0,"17/10/11 Upper Sturt, SA, Australia. https://www.strava.com/activities/2005911",2011,10,Oct 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2005916,2011-10-17,21.171599999999998,5193,4.0769,616.7,1,0,NA,0,NA,12.707,mtb,Adelaide,SA,0,"17/10/11 Adelaide, SA, Australia. https://www.strava.com/activities/2005916",2011,10,Oct 2011,2010,"Adelaide, SA",NA,NA,NA,NA
Strava(Veloviewer),2038771,2011-10-18,26.765900000000002,3730,7.1758,404.8,1,0,NA,0,NA,20.01,roadie,Upper Sturt,SA,0,"18/10/11 Upper Sturt, SA, Australia. https://www.strava.com/activities/2038771",2011,10,Oct 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2038773,2011-10-20,22.8778,3788,6.0395,543.1,1,0,NA,0,NA,22.155,roadie,Adelaide,SA,0,"20/10/11 Adelaide, SA, Australia. https://www.strava.com/activities/2038773",2011,10,Oct 2011,2010,"Adelaide, SA",NA,NA,NA,NA
Strava(Veloviewer),2054544,2011-10-22,47.7496,6745,7.0793,1024.9,0,0,NA,0,NA,21.952,roadie,Upper Sturt,SA,0,mylor loop. https://www.strava.com/activities/2054544,2011,10,Oct 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2072519,2011-10-23,85.1275,18307,4.65,1869.9,0,0,NA,0,NA,18.643,mtb,Upper Sturt,SA,0,"23/10/11 Upper Sturt, SA, Australia. https://www.strava.com/activities/2072519",2011,10,Oct 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2087015,2011-10-24,26.999,3952,6.8317,372.5,1,0,NA,0,NA,19.016,roadie,Upper Sturt,SA,0,"24/10/11 Upper Sturt, SA, Australia. https://www.strava.com/activities/2087015",2011,10,Oct 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2087019,2011-10-24,24.533,4690,5.2309,693.2,1,0,NA,0,NA,21.933,roadie,Adelaide,SA,0,"24/10/11 Adelaide, SA, Australia. https://www.strava.com/activities/2087019",2011,10,Oct 2011,2010,"Adelaide, SA",NA,NA,NA,NA
Strava(Veloviewer),2109800,2011-10-25,24.3287,3916,6.2126,290.9,1,145,107.6,0,NA,18.271,tourer,Upper Sturt,SA,0,"25/10/11 Upper Sturt, SA, Australia. https://www.strava.com/activities/2109800",2011,10,Oct 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2109882,2011-10-26,19.946,4435,4.4974,617.2,1,162,122.7,0,NA,24.622,tourer,Adelaide,SA,0,"26/10/11 Adelaide, SA, Australia. https://www.strava.com/activities/2109882",2011,10,Oct 2011,2010,"Adelaide, SA",NA,NA,NA,NA
Strava(Veloviewer),2135780,2011-10-29,72.6682,10570,6.8749,1456.5,0,167,131.9,0,NA,23.664,roadie,Upper Sturt,SA,0,sat group ride with kubler. https://www.strava.com/activities/2135780,2011,10,Oct 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2150877,2011-10-30,24.7412,6135,4.0328,723.3,0,165,130.7,0,NA,15.322,mtb,Upper Sturt,SA,1,"30/10/11 Upper Sturt, SA, Australia. https://www.strava.com/activities/2150877",2011,10,Oct 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2165663,2011-10-31,21.3577,2733,7.8147,94.3,1,174,112.4,0,NA,19.464,tourer,Upper Sturt,SA,0,"31/10/11 Upper Sturt, SA, Australia. https://www.strava.com/activities/2165663",2011,10,Oct 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2165668,2011-10-31,19.738799999999998,4254,4.6401,629.9,1,162,129.2,0,NA,20.179,tourer,Adelaide,SA,0,"31/10/11 Adelaide, SA, Australia. https://www.strava.com/activities/2165668",2011,10,Oct 2011,2010,"Adelaide, SA",NA,NA,NA,NA
Strava(Veloviewer),2175350,2011-11-01,21.3753,2787,7.6696,106.7,1,141,106.6,0,NA,19.242,tourer,Upper Sturt,SA,0,"01/11/11 Upper Sturt, SA, Australia. https://www.strava.com/activities/2175350",2011,11,Nov 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2175352,2011-11-01,20.9019,4770,4.3819,679.6,1,168,123.2,0,NA,21.144,tourer,Adelaide,SA,0,"01/11/11 Adelaide, SA, Australia. https://www.strava.com/activities/2175352",2011,11,Nov 2011,2010,"Adelaide, SA",NA,NA,NA,NA
Strava(Veloviewer),2197156,2011-11-03,18.921,2568,7.368,104.2,1,127,100.2,0,NA,20.894,tourer,Upper Sturt,SA,0,"03/11/11 Upper Sturt, SA, Australia. https://www.strava.com/activities/2197156",2011,11,Nov 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2197157,2011-11-03,22.365599999999997,4250,5.2625,560.7,1,167,127.9,0,NA,21.705,tourer,Adelaide,SA,0,"03/11/11 Adelaide, SA, Australia. https://www.strava.com/activities/2197157",2011,11,Nov 2011,2010,"Adelaide, SA",NA,NA,NA,NA
Strava(Veloviewer),2213452,2011-11-05,68.526,9164,7.4777,758.8,0,253,134.4,0,NA,23.375,roadie,Upper Sturt,SA,0,really don't know why we bother riding on the flats. https://www.strava.com/activities/2213452,2011,11,Nov 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2231628,2011-11-06,94.03389999999999,11553,8.1393,1178.7,0,166,129,0,NA,19.762,roadie,Upper Sturt,SA,0,nice ride. made up for yesterday.. https://www.strava.com/activities/2231628,2011,11,Nov 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2245949,2011-11-07,18.9953,2662,7.1357,86.7,1,122,95.8,0,NA,19.62,tourer,Upper Sturt,SA,0,"07/11/11 Upper Sturt, SA, Australia. https://www.strava.com/activities/2245949",2011,11,Nov 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2245950,2011-11-07,19.826700000000002,4561,4.347,633.3,1,142,112,0,NA,21.957,tourer,Adelaide,SA,0,"07/11/11 Adelaide, SA, Australia. https://www.strava.com/activities/2245950",2011,11,Nov 2011,2010,"Adelaide, SA",NA,NA,NA,NA
Strava(Veloviewer),2255569,2011-11-08,18.7577,2450,7.6562,92.2,1,229,108.1,0,NA,19.262,tourer,Upper Sturt,SA,0,"08/11/11 Upper Sturt, SA, Australia. https://www.strava.com/activities/2255569",2011,11,Nov 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2255573,2011-11-08,19.7013,4488,4.3898,604.8,1,143,110.2,0,NA,23.99,tourer,Adelaide,SA,0,"08/11/11 Adelaide, SA, Australia. https://www.strava.com/activities/2255573",2011,11,Nov 2011,2010,"Adelaide, SA",NA,NA,NA,NA
Strava(Veloviewer),2286877,2011-11-10,5.0199,860,5.8371,17.6,1,127,99,0,NA,8.294,tourer,Adelaide,SA,0,"10/11/11 Adelaide, SA, Australia. https://www.strava.com/activities/2286877",2011,11,Nov 2011,2010,"Adelaide, SA",NA,NA,NA,NA
Strava(Veloviewer),2286880,2011-11-10,18.855,2782,6.7775,106.1,1,127,95.5,0,NA,19.107,tourer,Upper Sturt,SA,0,"10/11/11 Upper Sturt, SA, Australia. https://www.strava.com/activities/2286880",2011,11,Nov 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2286875,2011-11-11,5.8168999999999995,942,6.1751,29.9,1,134,110.3,0,NA,9.268,tourer,Adelaide,SA,0,"11/11/11 Adelaide, SA, Australia. https://www.strava.com/activities/2286875",2011,11,Nov 2011,2010,"Adelaide, SA",NA,NA,NA,NA
Strava(Veloviewer),2286878,2011-11-11,18.824900000000003,2692,6.9929,111.4,1,133,100.5,0,NA,19.902,tourer,Upper Sturt,SA,0,"11/11/11 Upper Sturt, SA, Australia. https://www.strava.com/activities/2286878",2011,11,Nov 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2294378,2011-11-12,24.2988,3221,7.5439,287.7,0,249,137.2,0,NA,20.601,roadie,Upper Sturt,SA,0,"12/11/11 Upper Sturt, SA, Australia. https://www.strava.com/activities/2294378",2011,11,Nov 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2347987,2011-11-14,50.4317,9704,5.197,299.6,0,153,125.8,0,NA,16.797,mtb,Punyelroo,SA,0,"14/11/11 Punyelroo, SA, Australia. https://www.strava.com/activities/2347987",2011,11,Nov 2011,2010,"Punyelroo, SA",NA,NA,NA,NA
Strava(Veloviewer),2347979,2011-11-15,31.388,5680,5.5261,152,0,168,120.9,0,NA,15.393,mtb,Punyelroo,SA,0,"15/11/11 Punyelroo, SA, Australia. https://www.strava.com/activities/2347979",2011,11,Nov 2011,2010,"Punyelroo, SA",NA,NA,NA,NA
Strava(Veloviewer),2354177,2011-11-17,15.913200000000002,3137,5.0727,437,0,169,138.6,0,NA,14.5,mtb,Belair,SA,0,"17/11/11 Belair, SA, Australia. https://www.strava.com/activities/2354177",2011,11,Nov 2011,2010,"Belair, SA",South Australia,Australia,South Australia,"South Australia, Australia"
Strava(Veloviewer),2374723,2011-11-19,153.767,20841,7.3781,2088.4,0,224,130.7,0,NA,24.767,roadie,Upper Sturt,SA,3,Blackwood-Seacliff-McLarenVale-Ashbourne-Strath. https://www.strava.com/activities/2374723,2011,11,Nov 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2449521,2011-11-21,33.8875,4951,6.8446,297.6,0,152,121.4,0,NA,12.778,roadie,Mt Nelson,TAS,0,"21/11/11 Mt Nelson, TAS, Australia. https://www.strava.com/activities/2449521",2011,11,Nov 2011,2010,"Mt Nelson, TAS",NA,NA,NA,NA
Strava(Veloviewer),2449519,2011-11-22,34.700300000000006,5182,6.6963,623,0,154,119.5,0,NA,13.528,roadie,Sandy Bay,TAS,0,"22/11/11 Sandy Bay, TAS, Australia. https://www.strava.com/activities/2449519",2011,11,Nov 2011,2010,"Sandy Bay, TAS",NA,NA,NA,NA
Strava(Veloviewer),2449522,2011-11-23,44.5896,7953,5.6066,1368.9,0,172,134.5,0,NA,17.312,roadie,Sandy Bay,TAS,0,"23/11/11 Sandy Bay, TAS, Australia. https://www.strava.com/activities/2449522",2011,11,Nov 2011,2010,"Sandy Bay, TAS",NA,NA,NA,NA
Strava(Veloviewer),2449520,2011-11-24,24.4823,4889,5.0076,629.1,0,152,110.4,0,NA,18.341,roadie,Mt Nelson,TAS,0,"24/11/11 Mt Nelson, TAS, Australia. https://www.strava.com/activities/2449520",2011,11,Nov 2011,2010,"Mt Nelson, TAS",NA,NA,NA,NA
Strava(Veloviewer),2458331,2011-11-26,81.6892,16939,4.8226,1663.6,0,170,131.8,0,NA,18.339,mtb,Klemzig,SA,0,mmmtb. https://www.strava.com/activities/2458331,2011,11,Nov 2011,2010,"Klemzig, SA",NA,NA,NA,NA
Strava(Veloviewer),2473493,2011-11-27,37.648900000000005,5960,6.3169,842.7,0,177,123,0,NA,23.317,roadie,Upper Sturt,SA,0,"27/11/11 Upper Sturt, SA, Australia. https://www.strava.com/activities/2473493",2011,11,Nov 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2489838,2011-11-28,19.0467,3072,6.2001,70.1,1,212,98.9,0,NA,18.433,tourer,Upper Sturt,SA,0,"28/11/11 Upper Sturt, SA, Australia. https://www.strava.com/activities/2489838",2011,11,Nov 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2489842,2011-11-28,19.9106,4998,3.9837,601.5,1,132,105.2,0,NA,21.782,tourer,Adelaide,SA,0,"28/11/11 Adelaide, SA, Australia. https://www.strava.com/activities/2489842",2011,11,Nov 2011,2010,"Adelaide, SA",NA,NA,NA,NA
Strava(Veloviewer),2530133,2011-11-29,7.1151,1395,5.1004,52.6,1,115,96.5,0,NA,7.785,tourer,Adelaide,SA,0,"29/11/11 Adelaide, SA, Australia. https://www.strava.com/activities/2530133",2011,11,Nov 2011,2010,"Adelaide, SA",NA,NA,NA,NA
Strava(Veloviewer),2530136,2011-11-29,18.9316,2617,7.2341,84.4,1,130,95.5,0,NA,19.073,tourer,Upper Sturt,SA,0,"29/11/11 Upper Sturt, SA, Australia. https://www.strava.com/activities/2530136",2011,11,Nov 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2530135,2011-12-01,18.7778,2642,7.1074,107.3,1,221,111.8,0,NA,19.98,tourer,Upper Sturt,SA,0,"01/12/11 Upper Sturt, SA, Australia. https://www.strava.com/activities/2530135",2011,12,Dec 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2530138,2011-12-01,19.864900000000002,4608,4.311,567,1,155,116.4,0,NA,20.585,tourer,Adelaide,SA,0,"01/12/11 Adelaide, SA, Australia. https://www.strava.com/activities/2530138",2011,12,Dec 2011,2010,"Adelaide, SA",NA,NA,NA,NA
Strava(Veloviewer),2541858,2011-12-03,52.286199999999994,7256,7.2059,935.8,0,182,126.6,0,NA,23.328,roadie,Upper Sturt,SA,0,"03/12/11 Upper Sturt, SA, Australia. https://www.strava.com/activities/2541858",2011,12,Dec 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2606063,2011-12-07,42.5027,6528,6.5108,1070.2,0,171,136.1,0,NA,19.472,roadie,Adelaide,SA,1,"07/12/11 Adelaide, SA, Australia. https://www.strava.com/activities/2606063",2011,12,Dec 2011,2010,"Adelaide, SA",NA,NA,NA,NA
Strava(Veloviewer),2617606,2011-12-08,26.2043,3287,7.9721,377.8,1,192,131.9,0,NA,19.06,roadie,Upper Sturt,SA,1,"08/12/11 Upper Sturt, SA, Australia. https://www.strava.com/activities/2617606",2011,12,Dec 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2617616,2011-12-08,21.0841,3742,5.6344,487.6,1,171,127.1,0,NA,12.167,roadie,Adelaide,SA,0,"08/12/11 Adelaide, SA, Australia. https://www.strava.com/activities/2617616",2011,12,Dec 2011,2010,"Adelaide, SA",NA,NA,NA,NA
Strava(Veloviewer),2639972,2011-12-10,116.732,16372,7.13,1529.5,0,164,121.1,0,NA,22.073,roadie,Upper Sturt,SA,0,"10/12/11 Upper Sturt, SA, Australia. https://www.strava.com/activities/2639972",2011,12,Dec 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2658172,2011-12-11,52.8456,12289,4.3002,1379.6,0,156,121.5,0,NA,13.702,mtb,Upper Sturt,SA,0,mountainbiking with moosimus. https://www.strava.com/activities/2658172,2011,12,Dec 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2689444,2011-12-12,18.8395,2702,6.9724,91,1,125,93.6,0,NA,18.803,tourer,Upper Sturt,SA,0,"12/12/11 Upper Sturt, SA, Australia. https://www.strava.com/activities/2689444",2011,12,Dec 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2676369,2011-12-12,19.4738,4242,4.5907,617.8,1,143,115.3,0,NA,21.462,tourer,Adelaide,SA,0,commuting with 3rd Bloke. https://www.strava.com/activities/2676369,2011,12,Dec 2011,2010,"Adelaide, SA",NA,NA,NA,NA
Strava(Veloviewer),2689284,2011-12-13,18.6703,2453,7.6112,100.7,0,132,104,0,NA,19.522,mtb,Upper Sturt,SA,0,"13/12/11 Upper Sturt, SA, Australia. https://www.strava.com/activities/2689284",2011,12,Dec 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2689283,2011-12-13,19.9112,4238,4.6983,90.8,0,174,121.3,0,NA,10.545,mtb,Adelaide,SA,0,cx mtb. https://www.strava.com/activities/2689283,2011,12,Dec 2011,2010,"Adelaide, SA",NA,NA,NA,NA
Strava(Veloviewer),2699135,2011-12-14,23.5732,4330,5.4442,682.1,1,161,121.3,0,NA,21.788,roadie,Kent Town,SA,0,"14/12/11 Kent Town, SA, Australia. https://www.strava.com/activities/2699135",2011,12,Dec 2011,2010,"Kent Town, SA",NA,NA,NA,NA
Strava(Veloviewer),2699134,2011-12-14,35.2509,4918,7.1677,475.5,1,145,101.8,0,NA,18.58,roadie,Upper Sturt,SA,0,"14/12/11 Upper Sturt, SA, Australia. https://www.strava.com/activities/2699134",2011,12,Dec 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2710920,2011-12-15,18.9303,2720,6.9597,80.9,1,130,92,0,NA,19.71,tourer,Upper Sturt,SA,0,"15/12/11 Upper Sturt, SA, Australia. https://www.strava.com/activities/2710920",2011,12,Dec 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2710923,2011-12-15,20.9076,4568,4.577,695.5,1,166,121.4,0,NA,20.847,tourer,Adelaide,SA,0,"15/12/11 Adelaide, SA, Australia. https://www.strava.com/activities/2710923",2011,12,Dec 2011,2010,"Adelaide, SA",NA,NA,NA,NA
Strava(Veloviewer),2733617,2011-12-17,91.2542,18471,4.9404,1756.7,0,214,122.8,0,NA,19.884,mtb,Upper Sturt,SA,0,should've gone home when goanna did. https://www.strava.com/activities/2733617,2011,12,Dec 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2791428,2011-12-19,8.3185,1794,4.6368,215.6,1,143,114.7,0,NA,8.825,tourer,Adelaide,SA,0,"19/12/11 Adelaide, SA, Australia. https://www.strava.com/activities/2791428",2011,12,Dec 2011,2010,"Adelaide, SA",NA,NA,NA,NA
Strava(Veloviewer),2791431,2011-12-19,18.341099999999997,2132,8.6028,122.7,1,148,117.8,0,NA,18.381,tourer,Upper Sturt,SA,0,"19/12/11 Upper Sturt, SA, Australia. https://www.strava.com/activities/2791431",2011,12,Dec 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2791429,2011-12-20,7.8685,1587,4.9581,200,1,140,112.8,0,NA,7.638,tourer,Adelaide,SA,0,"20/12/11 Adelaide, SA, Australia. https://www.strava.com/activities/2791429",2011,12,Dec 2011,2010,"Adelaide, SA",NA,NA,NA,NA
Strava(Veloviewer),2791432,2011-12-20,18.368299999999998,2126,8.6398,98,1,142,105,0,NA,19.473,tourer,Upper Sturt,SA,0,"20/12/11 Upper Sturt, SA, Australia. https://www.strava.com/activities/2791432",2011,12,Dec 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2824028,2011-12-22,18.4065,2133,8.6294,119.9,1,230,127.3,0,NA,18.649,roadie,Upper Sturt,SA,0,"22/12/11 Upper Sturt, SA, Australia. https://www.strava.com/activities/2824028",2011,12,Dec 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2824031,2011-12-22,24.591099999999997,4222,5.8245,497.3,1,0,NA,0,NA,12.7,roadie,Adelaide,SA,0,"22/12/11 Adelaide, SA, Australia. https://www.strava.com/activities/2824031",2011,12,Dec 2011,2010,"Adelaide, SA",NA,NA,NA,NA
Strava(Veloviewer),2857040,2011-12-24,100.224,13389,7.4855,1457.4,0,250,136,0,NA,19.398,roadie,Upper Sturt,SA,1,ouch. Jang n L dishing out the pain.. https://www.strava.com/activities/2857040,2011,12,Dec 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2885496,2011-12-26,35.7317,7222,4.9476,867.1,0,171,126.5,0,NA,13.368,mtb,Upper Sturt,SA,0,nimble loop with a touch of Ali. https://www.strava.com/activities/2885496,2011,12,Dec 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2905248,2011-12-27,37.8292,8302,4.5566,900.6,0,179,120,0,NA,13.926,mtb,Upper Sturt,SA,0,"27/12/11 Upper Sturt, SA, Australia. https://www.strava.com/activities/2905248",2011,12,Dec 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2925479,2011-12-28,88.7792,11409,7.7815,999,0,174,122.4,0,NA,18.796,roadie,Upper Sturt,SA,0,"28/12/11 Upper Sturt, SA, Australia. https://www.strava.com/activities/2925479",2011,12,Dec 2011,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),2943805,2011-12-29,113.991,13917,8.1908,1279.5,0,178,126.1,0,NA,19.955,roadie,Goolwa,SA,5,"29/12/11 Goolwa, SA, Australia. https://www.strava.com/activities/2943805",2011,12,Dec 2011,2010,"Goolwa, SA",NA,NA,NA,NA
Strava(Veloviewer),3000041,2012-01-01,15.5092,3575,4.3382,367.3,0,173,126.6,0,NA,9.937,mtb,Blackwood,SA,0,aromatherapy. https://www.strava.com/activities/3000041,2012,1,Jan 2012,2010,"Blackwood, SA",NA,NA,NA,NA
Strava(Veloviewer),3026536,2012-01-02,28.3921,6751,4.2056,629,0,0,NA,0,34,14.512,mtb,Netherby,SA,0,"01/01/12 Netherby, SA, Australia. https://www.strava.com/activities/3026536",2012,1,Jan 2012,2010,"Netherby, SA",NA,NA,NA,NA
Strava(Veloviewer),3056812,2012-01-03,18.8505,2735,6.8923,75.9,1,248,104,0,NA,18.719,tourer,Upper Sturt,SA,0,"03/01/12 Upper Sturt, SA, Australia. https://www.strava.com/activities/3056812",2012,1,Jan 2012,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),3056813,2012-01-03,24.5356,4827,5.083,641.4,1,177,126.2,0,NA,22.188,tourer,Adelaide,SA,1,"03/01/12 Adelaide, SA, Australia. https://www.strava.com/activities/3056813",2012,1,Jan 2012,2010,"Adelaide, SA",NA,NA,NA,NA
Strava(Veloviewer),3076112,2012-01-04,18.782,2449,7.6693,88.8,1,231,101.7,0,NA,19.903,tourer,Upper Sturt,SA,0,"04/01/12 Upper Sturt, SA, Australia. https://www.strava.com/activities/3076112",2012,1,Jan 2012,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),3076113,2012-01-04,19.4086,4357,4.4546,701.2,1,165,120.4,0,NA,21.022,tourer,Adelaide,SA,0,"04/01/12 Adelaide, SA, Australia. https://www.strava.com/activities/3076113",2012,1,Jan 2012,2010,"Adelaide, SA",NA,NA,NA,NA
Strava(Veloviewer),3098884,2012-01-05,18.949900000000003,2761,6.8634,91.7,1,194,93,0,NA,19.41,tourer,Upper Sturt,SA,0,"05/01/12 Upper Sturt, SA, Australia. https://www.strava.com/activities/3098884",2012,1,Jan 2012,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),3098885,2012-01-05,19.4125,4587,4.2321,606.1,1,154,115.1,0,NA,21.496,tourer,Adelaide,SA,0,"05/01/12 Adelaide, SA, Australia. https://www.strava.com/activities/3098885",2012,1,Jan 2012,2010,"Adelaide, SA",NA,NA,NA,NA
Strava(Veloviewer),3138682,2012-01-07,120.919,16960,7.1297,2117.5,0,176,126.3,0,NA,21.35,roadie,Upper Sturt,SA,3,"07/01/12 Upper Sturt, SA, Australia. https://www.strava.com/activities/3138682",2012,1,Jan 2012,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),3207627,2012-01-09,18.7826,2598,7.2296,91.8,1,123,95.3,0,NA,18.44,tourer,Upper Sturt,SA,0,"09/01/12 Upper Sturt, SA, Australia. https://www.strava.com/activities/3207627",2012,1,Jan 2012,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),3207630,2012-01-09,19.2518,3977,4.8408,627.1,1,156,118.7,0,NA,20.788,tourer,Adelaide,SA,0,"09/01/12 Adelaide, SA, Australia. https://www.strava.com/activities/3207630",2012,1,Jan 2012,2010,"Adelaide, SA",NA,NA,NA,NA
Strava(Veloviewer),3231397,2012-01-10,18.9091,2577,7.3376,81.6,1,120,91.9,0,NA,19.67,tourer,Upper Sturt,SA,0,"10/01/12 Upper Sturt, SA, Australia. https://www.strava.com/activities/3231397",2012,1,Jan 2012,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),3231398,2012-01-10,25.9667,4975,5.2194,656.1,1,170,127.9,0,NA,13.963,mtb,Adelaide,SA,1,niner. https://www.strava.com/activities/3231398,2012,1,Jan 2012,2010,"Adelaide, SA",NA,NA,NA,NA
Strava(Veloviewer),3271995,2012-01-12,21.1408,3495,6.0489,308.9,1,170,121.9,0,NA,14.007,mtb,Upper Sturt,SA,0,"12/01/12 Upper Sturt, SA, Australia. https://www.strava.com/activities/3271995",2012,1,Jan 2012,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),3280133,2012-01-12,21.237599999999997,4627,4.5899,566.8,1,207,131.7,0,NA,12.305,mtb,Adelaide,SA,1,"12/01/12 Adelaide, SA, Australia. https://www.strava.com/activities/3280133",2012,1,Jan 2012,2010,"Adelaide, SA",NA,NA,NA,NA
Strava(Veloviewer),3314645,2012-01-14,49.9875,7996,6.2516,1104.8,0,156,116.3,0,NA,22.932,roadie,Upper Sturt,SA,0,un jour sans. https://www.strava.com/activities/3314645,2012,1,Jan 2012,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),3353997,2012-01-15,13.1262,2615,5.0196,321.9,0,243,124.6,0,NA,18.441,mtb,Upper Sturt,SA,0,"15/01/12 Upper Sturt, SA, Australia. https://www.strava.com/activities/3353997",2012,1,Jan 2012,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),3385585,2012-01-16,18.7235,2596,7.2124,88.2,1,244,119.4,0,NA,20.711,tourer,Upper Sturt,SA,0,"16/01/12 Upper Sturt, SA, Australia. https://www.strava.com/activities/3385585",2012,1,Jan 2012,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),3385587,2012-01-16,19.7272,4289,4.5995,631.9,1,164,123.2,0,NA,22.408,tourer,Adelaide,SA,0,"16/01/12 Adelaide, SA, Australia. https://www.strava.com/activities/3385587",2012,1,Jan 2012,2010,"Adelaide, SA",NA,NA,NA,NA
Strava(Veloviewer),3399663,2012-01-17,21.989099999999997,3923,5.6052,287.9,1,164,118.2,0,NA,13.612,mtb,Upper Sturt,SA,0,"17/01/12 Upper Sturt, SA, Australia. https://www.strava.com/activities/3399663",2012,1,Jan 2012,2010,"Upper Sturt, SA",NA,NA,NA,NA
Strava(Veloviewer),3410335,2012-01-17,20.6628,4110,5.0274,74.6,0,181,133.5,0,NA,11.394,mtb,Adelaide,SA,0,cx mtb. https://www.strava.com/activities/3410335,2012,1,Jan 2012,2010,"Adelaide, SA",NA,NA,NA,NA
